PRISM Time Series Data
Locations: 16
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 2015-01-01 - 2015-12-31
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2022-Sep-08
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
AtascosaHigh,-111.1600,31.4800,1353.0,2015-02-25,0.00,-0.4,6.3,12.9,-0.7,0.61,9.60
AtascosaHigh,-111.1600,31.4800,1353.0,2015-02-26,0.00,-0.5,8.3,17.2,-4.2,1.09,15.61
AtascosaHigh,-111.1600,31.4800,1353.0,2015-02-27,0.00,2.2,11.2,20.3,-6.0,2.75,19.97
AtascosaHigh,-111.1600,31.4800,1353.0,2015-02-28,0.00,3.3,11.3,19.4,-2.2,3.44,18.55
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-01,0.00,5.7,12.1,18.5,4.1,1.15,13.38
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-02,1.69,7.2,13.8,20.5,1.5,2.68,17.91
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-03,4.74,6.2,10.9,15.6,5.3,0.43,8.63
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-04,0.00,4.3,9.6,15.0,0.5,0.52,12.09
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-05,0.00,0.9,7.3,13.7,-2.0,1.30,10.61
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-06,0.00,0.6,8.6,16.7,-7.1,1.95,15.64
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-07,0.00,4.8,12.5,20.1,-5.8,4.33,19.60
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-08,0.00,5.3,13.2,21.1,-2.5,3.48,20.35
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-09,0.00,4.0,12.5,21.0,-3.4,3.01,20.68
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-10,0.00,4.1,13.2,22.4,-6.0,3.88,23.72
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-11,0.00,4.4,13.8,23.2,-6.9,4.12,25.35
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-12,0.00,6.6,15.1,23.6,-6.5,6.17,25.96
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-13,0.00,9.3,15.5,21.8,-2.2,5.42,21.67
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-14,0.00,7.3,14.4,21.6,-1.4,4.13,20.61
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-15,0.00,8.1,15.0,21.8,-4.5,6.20,21.84
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-16,0.00,9.0,15.6,22.1,-6.3,7.14,23.06
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-17,0.00,8.8,16.6,24.4,0.6,5.49,23.91
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-18,0.50,9.9,16.8,23.6,2.8,4.63,22.11
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-19,3.01,6.2,11.6,17.0,7.4,0.20,9.75
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-20,0.43,5.6,11.9,18.3,6.5,0.27,12.27
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-21,0.00,5.2,13.3,21.5,3.3,0.72,19.11
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-22,0.00,5.5,13.9,22.4,1.2,1.72,21.78
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-23,0.00,6.3,15.7,25.2,-1.0,3.43,27.07
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-24,0.00,6.5,15.9,25.4,-6.1,4.87,29.35
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-25,0.00,5.1,15.3,25.5,-7.6,4.77,29.98
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-26,0.00,6.1,14.9,23.8,-4.1,5.08,25.28
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-27,0.00,7.6,16.6,25.6,-6.4,6.30,29.26
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-28,0.00,7.8,18.5,29.2,-8.7,6.74,38.22
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-29,0.00,8.3,19.2,30.0,-8.7,7.54,39.83
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-30,0.00,9.9,19.5,29.1,-6.5,8.55,36.90
AtascosaHigh,-111.1600,31.4800,1353.0,2015-03-31,0.00,12.6,20.8,29.1,-3.2,9.31,35.76
AtascosaHigh,-111.1600,31.4800,1353.0,2015-04-01,0.75,11.6,19.4,27.2,2.1,5.15,29.79
AtascosaHigh,-111.1600,31.4800,1353.0,2015-04-02,0.00,11.0,18.5,26.0,-2.3,5.42,29.16
AtascosaHigh,-111.1600,31.4800,1353.0,2015-04-03,0.00,6.3,16.1,25.9,-7.5,5.82,30.60
AtascosaHigh,-111.1600,31.4800,1353.0,2015-04-04,0.00,6.8,16.2,25.7,-8.7,6.09,30.37
AtascosaHigh,-111.1600,31.4800,1353.0,2015-04-05,0.00,8.5,17.6,26.7,-7.0,7.46,31.29
AtascosaHigh,-111.1600,31.4800,1353.0,2015-04-06,0.00,6.1,16.1,26.1,-9.7,5.97,31.31
AtascosaHigh,-111.1600,31.4800,1353.0,2015-04-07,0.00,6.2,15.6,24.9,-10.6,6.01,29.00
AtascosaHigh,-111.1600,31.4800,1353.0,2015-04-08,0.00,6.0,15.6,25.3,-6.0,6.16,28.18
AtascosaHigh,-111.1600,31.4800,1353.0,2015-04-09,0.00,4.3,13.8,23.3,-6.1,4.52,25.05
AtascosaHigh,-111.1600,31.4800,1353.0,2015-04-10,0.00,4.1,14.6,25.1,-9.6,4.33,29.77
AtascosaHigh,-111.1600,31.4800,1353.0,2015-04-11,0.08,4.1,14.5,25.0,-7.0,4.57,28.52
AtascosaHigh,-111.1600,31.4800,1353.0,2015-04-12,7.01,6.1,15.9,25.6,-4.3,3.83,30.39
AtascosaHigh,-111.1600,31.4800,1353.0,2015-04-13,7.20,6.7,10.0,13.3,5.4,1.39,6.25
AtascosaHigh,-111.1600,31.4800,1353.0,2015-04-14,0.00,8.5,16.4,24.3,2.7,2.57,23.90
AtascosaHigh,-111.1600,31.4800,1353.0,2015-04-15,0.00,9.9,17.9,25.9,-0.4,5.39,27.62
AtascosaHigh,-111.1600,31.4800,1353.0,2015-04-16,0.00,3.8,14.4,24.9,-8.7,5.85,27.32
AtascosaHigh,-111.1600,31.4800,1353.0,2015-04-17,0.00,1.9,10.5,19.1,-16.2,4.70,20.64
AtascosaHigh,-111.1600,31.4800,1353.0,2015-04-18,0.00,2.0,11.1,20.1,-10.8,4.73,20.98
AtascosaHigh,-111.1600,31.4800,1353.0,2015-04-19,0.00,6.0,15.3,24.5,-8.4,6.29,27.79
AtascosaHigh,-111.1600,31.4800,1353.0,2015-04-20,0.00,6.6,16.4,26.1,-7.9,6.23,30.96
AtascosaHigh,-111.1600,31.4800,1353.0,2015-04-21,0.00,7.3,16.9,26.4,-7.0,6.45,30.89
AtascosaHigh,-111.1600,31.4800,1353.0,2015-04-22,0.00,6.3,15.6,24.9,-6.4,4.94,28.46
AtascosaHigh,-111.1600,31.4800,1353.0,2015-04-23,0.00,6.5,15.0,23.6,-4.7,4.58,25.67
AtascosaHigh,-111.1600,31.4800,1353.0,2015-04-24,0.00,6.2,14.2,22.1,-0.9,2.36,22.32
AtascosaHigh,-111.1600,31.4800,1353.0,2015-04-25,0.07,5.7,13.0,20.2,1.4,2.21,17.89
AtascosaHigh,-111.1600,31.4800,1353.0,2015-04-26,2.33,5.0,14.1,23.2,0.2,0.89,23.27
AtascosaHigh,-111.1600,31.4800,1353.0,2015-04-27,0.00,7.5,13.0,18.6,0.0,2.03,16.29
AtascosaHigh,-111.1600,31.4800,1353.0,2015-04-28,0.00,5.1,13.9,22.7,0.4,2.82,21.57
AtascosaHigh,-111.1600,31.4800,1353.0,2015-04-29,0.00,9.8,17.1,24.3,-1.6,6.77,24.97
AtascosaHigh,-111.1600,31.4800,1353.0,2015-04-30,0.00,9.1,17.9,26.6,-6.9,7.92,31.39
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-01,0.00,9.1,19.6,30.1,-7.2,8.17,39.52
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-02,0.00,12.5,22.0,31.6,-4.5,9.69,42.86
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-03,0.00,11.5,20.4,29.2,0.4,5.88,35.10
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-04,0.00,11.3,19.2,27.1,3.2,3.75,29.73
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-05,0.00,8.1,16.0,23.9,6.1,0.98,21.41
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-06,0.00,7.6,15.7,23.9,4.2,1.35,22.08
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-07,0.00,9.0,16.9,24.8,-2.2,3.29,28.03
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-08,0.00,9.5,16.3,23.2,1.2,4.12,22.41
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-09,0.00,4.6,12.5,20.3,-2.9,3.08,19.19
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-10,0.00,4.8,13.0,21.2,-3.9,3.57,21.35
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-11,0.00,5.2,14.5,23.8,-3.7,4.56,25.11
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-12,0.00,7.5,17.6,27.6,-6.2,5.48,33.60
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-13,0.00,7.0,14.4,21.9,-2.0,2.95,22.24
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-14,0.00,7.1,16.7,26.4,2.7,2.58,27.74
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-15,0.00,11.5,17.7,23.9,1.9,5.76,23.24
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-16,2.62,9.4,14.9,20.3,3.3,2.09,17.03
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-17,0.00,8.5,14.7,20.8,2.4,1.59,18.42
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-18,0.00,8.4,17.0,25.5,-1.7,4.32,27.93
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-19,0.00,6.7,16.8,26.9,-4.2,5.99,31.28
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-20,0.00,6.6,16.4,26.1,-7.8,6.15,31.20
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-21,0.00,8.3,18.1,27.9,-6.1,6.40,34.26
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-22,0.00,9.0,17.2,25.3,-4.2,7.19,28.38
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-23,0.00,5.8,14.8,23.9,-3.1,3.44,25.66
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-24,0.00,6.1,14.6,23.1,-2.6,3.75,24.39
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-25,0.00,7.1,15.6,24.1,-1.0,4.39,25.08
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-26,0.00,8.1,17.6,27.1,-0.5,4.78,30.40
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-27,0.00,10.7,20.1,29.6,-3.3,7.14,37.87
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-28,0.00,10.4,20.6,30.9,-6.3,7.59,42.04
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-29,0.00,11.2,21.4,31.5,-4.4,8.33,42.57
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-30,0.00,12.9,22.5,32.0,-3.0,9.82,43.16
AtascosaHigh,-111.1600,31.4800,1353.0,2015-05-31,0.00,14.1,24.1,34.1,-1.8,10.93,48.57
AtascosaHigh,-111.1600,31.4800,1353.0,2015-06-01,0.00,15.9,25.3,34.7,0.4,11.89,49.10
AtascosaHigh,-111.1600,31.4800,1353.0,2015-06-02,0.00,15.6,25.0,34.4,-5.2,11.67,51.38
AtascosaHigh,-111.1600,31.4800,1353.0,2015-06-03,0.00,13.5,23.4,33.3,-4.5,10.58,46.87
AtascosaHigh,-111.1600,31.4800,1353.0,2015-06-04,0.00,13.6,23.6,33.6,-9.4,11.71,49.67
AtascosaHigh,-111.1600,31.4800,1353.0,2015-06-05,0.01,14.2,22.8,31.5,2.4,6.52,40.03
AtascosaHigh,-111.1600,31.4800,1353.0,2015-06-06,0.00,17.2,23.7,30.2,6.9,7.66,34.02
AtascosaHigh,-111.1600,31.4800,1353.0,2015-06-07,0.00,15.2,23.7,32.1,3.1,8.99,40.98
AtascosaHigh,-111.1600,31.4800,1353.0,2015-06-08,0.00,14.2,23.4,32.7,3.9,8.44,41.53
AtascosaHigh,-111.1600,31.4800,1353.0,2015-06-09,10.92,19.4,25.9,32.4,7.6,2.32,41.18
AtascosaHigh,-111.1600,31.4800,1353.0,2015-06-10,0.00,17.6,23.5,29.5,15.8,1.74,25.14
AtascosaHigh,-111.1600,31.4800,1353.0,2015-06-11,0.00,16.8,23.8,30.8,13.2,1.83,31.08
AtascosaHigh,-111.1600,31.4800,1353.0,2015-06-12,0.00,14.3,23.0,31.8,6.3,3.88,37.87
AtascosaHigh,-111.1600,31.4800,1353.0,2015-06-13,0.00,13.1,23.2,33.3,-1.5,7.01,46.43
AtascosaHigh,-111.1600,31.4800,1353.0,2015-06-14,0.00,13.8,23.7,33.7,-2.9,9.98,47.95
AtascosaHigh,-111.1600,31.4800,1353.0,2015-06-15,0.00,15.5,25.0,34.5,2.6,10.31,47.84
AtascosaHigh,-111.1600,31.4800,1353.0,2015-06-16,0.00,17.9,27.5,37.1,3.4,12.22,56.52
AtascosaHigh,-111.1600,31.4800,1353.0,2015-06-17,0.00,18.0,27.6,37.1,5.6,11.10,55.17
AtascosaHigh,-111.1600,31.4800,1353.0,2015-06-18,0.00,18.1,27.9,37.7,2.0,10.24,59.24
AtascosaHigh,-111.1600,31.4800,1353.0,2015-06-19,0.00,19.1,28.7,38.3,0.8,15.19,61.39
AtascosaHigh,-111.1600,31.4800,1353.0,2015-06-20,0.00,18.7,28.7,38.7,-1.4,16.40,63.38
AtascosaHigh,-111.1600,31.4800,1353.0,2015-06-21,0.00,18.3,28.1,37.8,1.1,12.18,60.19
AtascosaHigh,-111.1600,31.4800,1353.0,2015-06-22,0.00,20.6,28.6,36.5,7.8,10.62,51.75
AtascosaHigh,-111.1600,31.4800,1353.0,2015-06-23,0.00,22.0,29.5,36.9,6.2,14.88,53.61
AtascosaHigh,-111.1600,31.4800,1353.0,2015-06-24,0.00,22.5,29.8,37.1,4.9,17.36,55.56
AtascosaHigh,-111.1600,31.4800,1353.0,2015-06-25,1.76,21.8,28.7,35.6,9.4,13.10,47.77
AtascosaHigh,-111.1600,31.4800,1353.0,2015-06-26,4.42,20.8,28.2,35.5,11.8,9.50,46.96
AtascosaHigh,-111.1600,31.4800,1353.0,2015-06-27,7.25,19.7,27.2,34.7,13.5,5.69,42.10
AtascosaHigh,-111.1600,31.4800,1353.0,2015-06-28,1.76,19.4,27.4,35.3,12.9,5.28,44.74
AtascosaHigh,-111.1600,31.4800,1353.0,2015-06-29,3.92,18.4,26.5,34.6,13.1,4.79,42.32
AtascosaHigh,-111.1600,31.4800,1353.0,2015-06-30,11.50,19.0,26.1,33.3,13.1,5.30,38.89
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-01,22.16,18.4,25.6,32.7,14.8,2.68,34.63
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-02,14.20,18.1,23.9,29.7,15.4,2.74,24.60
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-03,0.00,18.4,25.4,32.4,13.7,3.14,33.85
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-04,0.00,20.5,26.5,32.4,13.7,5.93,34.43
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-05,0.00,20.0,24.6,29.2,14.0,4.45,25.78
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-06,4.05,18.8,22.6,26.5,16.5,2.40,17.45
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-07,12.85,18.0,24.3,30.7,15.5,2.06,27.82
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-08,0.00,18.3,25.2,32.1,12.3,4.88,35.55
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-09,0.00,18.8,25.3,31.8,11.0,7.59,36.09
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-10,2.82,18.5,23.7,28.8,11.9,5.72,26.98
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-11,0.00,17.6,23.4,29.2,13.5,4.41,26.00
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-12,0.00,18.6,26.2,33.9,11.9,5.45,40.86
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-13,10.25,18.6,26.2,33.7,12.2,5.49,40.26
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-14,5.02,17.9,25.3,32.7,12.5,5.40,36.06
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-15,1.34,17.8,25.0,32.3,12.1,4.89,36.22
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-16,0.00,17.4,24.3,31.2,13.2,3.56,31.13
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-17,10.93,17.7,24.9,32.1,13.5,3.60,34.48
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-18,3.45,17.8,22.8,27.8,15.0,2.53,21.38
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-19,10.96,16.8,21.4,26.0,16.4,0.95,15.05
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-20,0.36,16.9,22.6,28.3,15.6,1.10,21.93
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-21,0.00,17.1,24.1,31.2,14.4,2.41,30.48
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-22,0.00,17.5,25.0,32.4,12.0,4.63,36.66
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-23,3.41,17.6,24.1,30.6,13.8,3.62,30.51
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-24,2.56,17.8,22.6,27.4,16.3,1.03,19.03
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-25,2.21,18.1,24.0,29.8,14.9,2.41,26.19
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-26,0.00,18.7,25.7,32.7,9.2,4.89,38.81
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-27,0.00,19.6,25.1,30.6,8.9,8.36,34.52
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-28,5.07,19.1,25.8,32.4,12.1,6.31,36.30
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-29,15.53,18.8,25.9,33.0,15.5,2.38,35.12
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-30,7.21,17.5,23.6,29.6,15.9,1.39,24.29
AtascosaHigh,-111.1600,31.4800,1353.0,2015-07-31,0.97,17.5,24.4,31.4,15.3,2.97,29.69
AtascosaHigh,-111.1600,31.4800,1353.0,2015-08-01,1.13,17.5,24.2,31.0,15.6,1.35,28.48
AtascosaHigh,-111.1600,31.4800,1353.0,2015-08-02,0.00,17.2,24.2,31.1,15.5,2.64,28.53
AtascosaHigh,-111.1600,31.4800,1353.0,2015-08-03,0.00,18.0,25.2,32.3,12.7,4.06,35.07
AtascosaHigh,-111.1600,31.4800,1353.0,2015-08-04,0.00,18.1,25.9,33.7,10.6,6.66,42.11
AtascosaHigh,-111.1600,31.4800,1353.0,2015-08-05,0.00,18.2,26.7,35.1,9.2,7.81,45.77
AtascosaHigh,-111.1600,31.4800,1353.0,2015-08-06,0.40,20.7,27.9,35.1,10.0,9.73,46.05
AtascosaHigh,-111.1600,31.4800,1353.0,2015-08-07,0.57,20.4,25.4,30.3,12.9,6.65,29.92
AtascosaHigh,-111.1600,31.4800,1353.0,2015-08-08,0.11,18.5,24.7,31.0,15.4,2.26,29.57
AtascosaHigh,-111.1600,31.4800,1353.0,2015-08-09,3.16,16.8,23.7,30.5,15.2,1.02,27.46
