Year,Month,Day,Site,LatinAnalysisName,ButterflyCount,PartyHours,#Observers,#Parties,TotalDistanceMi,NABAEnglishName,Latitude,Longitude
2005,7,31,RamseyCanyonAZ,Papilio_polyxenes  ,3,54.5,NA,5,NA,black swallowtail,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Chlosyne_lacinia  ,3,54.5,NA,5,NA,bordered patch,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Amblyscirtes_aenus  ,8,54.5,NA,5,NA,bronze roadside skipper,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Pieris_rapae  ,2,54.5,NA,5,NA,cabbage white,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Adelpha_bredowii  ,27,54.5,NA,5,NA,california sister,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Cyllopsis_pertepida  ,8,54.5,NA,5,NA,canyonland satyr,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Polites_carus  ,1,54.5,NA,5,NA,carus skipper,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Amblyscirtes_cassus  ,1,54.5,NA,5,NA,cassus roadside skipper,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Hemiargus_ceraunus  ,27,54.5,NA,5,NA,ceraunus blue,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Pontia_protodice  ,12,54.5,NA,5,NA,checkered white,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Colias_philodice ,1,54.5,NA,5,NA,clouded sulphur,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Phoebis_sennae  ,2,54.5,NA,5,NA,cloudless sulphur,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Hesperia_comma  ,2,54.5,NA,5,NA,common branded skipper,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Junonia_coenia  ,5,54.5,NA,5,NA,common buckeye,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Pholisora_catullus  ,20,54.5,NA,5,NA,common sootywing,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Celotes_nessus  ,2,54.5,NA,5,NA,common streaky skipper,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Nathalis_iole  ,2,54.5,NA,5,NA,dainty sulphur,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Pyrgus_philetas  ,4,54.5,NA,5,NA,desert checkered skipper,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Pyrrhopyge_araxes  ,10,54.5,NA,5,NA,dull firetip,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Oarisma_edwardsii  ,4,54.5,NA,5,NA,edwards skipperling,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Texola_elada  ,4,54.5,NA,5,NA,elada checkerspot,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Lerodea_eufala  ,1,54.5,NA,5,NA,eufala skipper,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Calephelis_nemesis  ,1,54.5,NA,5,NA,fatal metalmark,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Hylephila_phyleus  ,2,54.5,NA,5,NA,fiery skipper,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Piruna_polingi  ,14,54.5,NA,5,NA,four spotted skipperling,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Erynnis_funeralis  ,1,54.5,NA,5,NA,funereal duskywing,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Autochton_cellus  ,2,54.5,NA,5,NA,golden banded skipper,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Staphylus_ceos  ,26,54.5,NA,5,NA,golden headed scallopwing,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Strymon_melinus  ,8,54.5,NA,5,NA,gray hairstreak,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Atlides_halesus  ,4,54.5,NA,5,NA,great purple hairstreak,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Agraulis_vanillae  ,2,54.5,NA,5,NA,gulf fritillary,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Asterocampa_celtis  ,6,54.5,NA,5,NA,hackberry emperor,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Erynnis_juvenalis  ,1,54.5,NA,5,NA,juvenal's duskywing,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Amblyscirtes_exoteria  ,5,54.5,NA,5,NA,large roadside skipper,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Ministrymon_leda  ,34,54.5,NA,5,NA,leda ministreak,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Leptotes_marina  ,20,54.5,NA,5,NA,marine blue,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Erynnis_meridianus  ,1,54.5,NA,5,NA,meridian duskywing,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Eurema_mexicana  ,18,54.5,NA,5,NA,mexican yellow,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Danaus_plexippus ,15,54.5,NA,5,NA,monarch,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Erynnis_tristis  ,4,54.5,NA,5,NA,mournful duskywing,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Nymphalis_antiopa  ,23,54.5,NA,5,NA,mourning cloak,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Phyciodes_mylitta  ,4,54.5,NA,5,NA,mylitta crescent,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Cyllopsis_pyracmon  ,4,54.5,NA,5,NA,nabokov's satyr,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Apodemia_nais  ,11,54.5,NA,5,NA,nais metalmark,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Thorybes_pylades  ,13,54.5,NA,5,NA,northern cloudywing,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Amblyscirtes_nysa  ,1,54.5,NA,5,NA,nysa roadside skipper,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Copaeodes_aurantiacus  ,14,54.5,NA,5,NA,orange skipperling,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Colias_eurytheme  ,720,54.5,NA,5,NA,orange sulphur,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Amblyscirtes_fimbriata  ,1,54.5,NA,5,NA,orange edged roadside skipper,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Erynnis_pacuvius ,1,54.5,NA,5,NA,pacuvius duskywing,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Phyciodes_picta  ,1,54.5,NA,5,NA,painted crescent,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Vanessa_cardui  ,191,54.5,NA,5,NA,painted lady,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Paramacera_allyni  ,1,54.5,NA,5,NA,pine satyr,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Battus_philenor  ,95,54.5,NA,5,NA,pipevine swallowtail,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Danaus_gilippus ,27,54.5,NA,5,NA,queen,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Hemiargus_isola  ,27,54.5,NA,5,NA,reakirt's blue,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Vanessa_atalanta  ,1,54.5,NA,5,NA,red admiral,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Megisto_rubricata  ,93,54.5,NA,5,NA,red satyr,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Limenitis_arthemis_astyanax  ,10,54.5,NA,5,NA,red spotted purple,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Atalopedes_campestris  ,1,54.5,NA,5,NA,sachem,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Hesperopsis_alpheus  ,1,54.5,NA,5,NA,saltbush sootywing,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Polygonia_satyrus  ,7,54.5,NA,5,NA,satyr comma,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Epargyreus_clarus ,3,54.5,NA,5,NA,silver spotted skipper,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Callophrys_gryneus_siva  ,1,54.5,NA,5,NA,siva juniper hairstreak,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Amblyscirtes_nereus  ,1,54.5,NA,5,NA,slaty roadside skipper,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Eurema_nicippe  ,19,54.5,NA,5,NA,sleepy orange,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Colias_cesonia  ,2,54.5,NA,5,NA,southern dogface,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Celastrina_ladon  ,288,54.5,NA,5,NA,spring azure,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Poanes_taxiles  ,93,54.5,NA,5,NA,taxiles skipper,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Amblyscirtes_texanae  ,4,54.5,NA,5,NA,texas roadside skipper,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Thessalia_theona  ,2,54.5,NA,5,NA,theona checkerspot,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Papilio_multicaudata  ,19,54.5,NA,5,NA,two tailed swallowtail,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Euptoieta_claudia  ,10,54.5,NA,5,NA,variegated fritillary,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Limenitis_archippus  ,2,54.5,NA,5,NA,viceroy,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Vanessa_annabella  ,1,54.5,NA,5,NA,west coast lady,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Brephidium_exile  ,41,54.5,NA,5,NA,western pygmy blue,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Pyrgus_albescens  ,32,54.5,NA,5,NA,white checkered skipper,31.424,-110.2238
2005,7,31,RamseyCanyonAZ,Emesis_zela  ,3,54.5,NA,5,NA,zela metalmark,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Cogia_hippalus  ,11,49,NA,6,NA,acacia skipper,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Libytheana_carinenta  ,5,49,NA,6,NA,american snout,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Codatractus_arizonensis  ,1,49,NA,6,NA,arizona skipper,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Papilio_polyxenes  ,3,49,NA,6,NA,black swallowtail,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Chlosyne_lacinia  ,22,49,NA,6,NA,bordered patch,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Amblyscirtes_aenus  ,6,49,NA,6,NA,bronze roadside skipper,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Adelpha_bredowii  ,1,49,NA,6,NA,california sister,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Cyllopsis_pertepida  ,2,49,NA,6,NA,canyonland satyr,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Amblyscirtes_cassus  ,1,49,NA,6,NA,cassus roadside skipper,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Hemiargus_ceraunus  ,64,49,NA,6,NA,ceraunus blue,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Pontia_protodice  ,1,49,NA,6,NA,checkered white,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Phoebis_sennae  ,52,49,NA,6,NA,cloudless sulphur,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Hesperia_comma  ,2,49,NA,6,NA,common branded skipper,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Pholisora_catullus  ,10,49,NA,6,NA,common sootywing,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Zizula_cyna  ,33,49,NA,6,NA,cyna blue,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Pyrgus_philetas  ,4,49,NA,6,NA,desert checkered skipper,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Achalarus_casica  ,1,49,NA,6,NA,desert cloudywing,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Amblyscirtes_eos  ,2,49,NA,6,NA,dotted roadside skipper,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Thorybes_drusius ,4,49,NA,6,NA,drusius cloudywing,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Pyrrhopyge_araxes  ,1,49,NA,6,NA,dull firetip,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Oarisma_edwardsii  ,2,49,NA,6,NA,edwards skipperling,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Texola_elada  ,8,49,NA,6,NA,elada checkerspot,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Hylephila_phyleus  ,6,49,NA,6,NA,fiery skipper,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Piruna_polingi  ,8,49,NA,6,NA,four spotted skipperling,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Erynnis_funeralis  ,1,49,NA,6,NA,funereal duskywing,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Cogia_caicus  ,5,49,NA,6,NA,gold costa skipper,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Autochton_cellus  ,2,49,NA,6,NA,golden banded skipper,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Staphylus_ceos  ,27,49,NA,6,NA,golden headed scallopwing,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Strymon_melinus  ,3,49,NA,6,NA,gray hairstreak,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Agraulis_vanillae  ,2,49,NA,6,NA,gulf fritillary,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Asterocampa_celtis  ,1,49,NA,6,NA,hackberry emperor,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Polygonus_leo  ,1,49,NA,6,NA,hammock skipper,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Erynnis_juvenalis  ,1,49,NA,6,NA,juvenal's duskywing,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Amblyscirtes_exoteria  ,9,49,NA,6,NA,large roadside skipper,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Ministrymon_leda  ,5,49,NA,6,NA,leda ministreak,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Danaus_plexippus ,6,49,NA,6,NA,monarch,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Atrytonopsis_lunus  ,2,49,NA,6,NA,moon marked skipper,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Erynnis_tristis  ,1,49,NA,6,NA,mournful duskywing,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Nymphalis_antiopa  ,1,49,NA,6,NA,mourning cloak,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Cyllopsis_pyracmon  ,1,49,NA,6,NA,nabokov's satyr,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Thorybes_pylades  ,202,49,NA,6,NA,northern cloudywing,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Amblyscirtes_nysa  ,9,49,NA,6,NA,nysa roadside skipper,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Copaeodes_aurantiacus  ,6,49,NA,6,NA,orange skipperling,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Colias_eurytheme  ,7,49,NA,6,NA,orange sulphur,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Amblyscirtes_fimbriata  ,2,49,NA,6,NA,orange edged roadside skipper,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Hesperia_pahaska  ,1,49,NA,6,NA,pahaska skipper,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Phyciodes_picta  ,1,49,NA,6,NA,painted crescent,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Vanessa_cardui  ,1,49,NA,6,NA,painted lady,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Battus_philenor  ,38,49,NA,6,NA,pipevine swallowtail,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Danaus_gilippus ,11,49,NA,6,NA,queen,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Hemiargus_isola  ,7,49,NA,6,NA,reakirt's blue,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Megisto_rubricata  ,17,49,NA,6,NA,red satyr,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Limenitis_arthemis_astyanax  ,2,49,NA,6,NA,red spotted purple,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Hesperopsis_alpheus  ,1,49,NA,6,NA,saltbush sootywing,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Eurema_nicippe  ,4,49,NA,6,NA,sleepy orange,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Colias_cesonia  ,1,49,NA,6,NA,southern dogface,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Celastrina_ladon  ,19,49,NA,6,NA,spring azure,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Poanes_taxiles  ,50,49,NA,6,NA,taxiles skipper,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Amblyscirtes_texanae  ,7,49,NA,6,NA,texas roadside skipper,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Thessalia_theona  ,1,49,NA,6,NA,theona checkerspot,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Papilio_multicaudata  ,6,49,NA,6,NA,two tailed swallowtail,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Brephidium_exile  ,18,49,NA,6,NA,western pygmy blue,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Pyrgus_albescens  ,19,49,NA,6,NA,white checkered skipper,31.424,-110.2238
2006,7,29,RamseyCanyonAZ,Emesis_zela  ,12,49,NA,6,NA,zela metalmark,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Cogia_hippalus  ,23,50,NA,5,NA,acacia skipper,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Vanessa_virginiensis  ,3,50,NA,5,NA,american lady,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Libytheana_carinenta  ,4,50,NA,5,NA,american snout,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Emesis_ares  ,2,50,NA,5,NA,ares metalmark,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Erora_quaderna  ,5,50,NA,5,NA,arizona hairstreak,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Calephelis_arizonensis  ,2,50,NA,5,NA,arizona metalmark,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Systasea_zampa  ,2,50,NA,5,NA,arizona powdered skipper,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Codatractus_arizonensis  ,6,50,NA,5,NA,arizona skipper,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Papilio_polyxenes  ,5,50,NA,5,NA,black swallowtail,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Chlosyne_lacinia  ,400,50,NA,5,NA,bordered patch,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Amblyscirtes_aenus  ,3,50,NA,5,NA,bronze roadside skipper,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Pieris_rapae  ,6,50,NA,5,NA,cabbage white,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Adelpha_bredowii  ,55,50,NA,5,NA,california sister,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Amblyscirtes_cassus  ,2,50,NA,5,NA,cassus roadside skipper,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Hemiargus_ceraunus  ,20,50,NA,5,NA,ceraunus blue,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Pontia_protodice  ,49,50,NA,5,NA,checkered white,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Phoebis_sennae  ,135,50,NA,5,NA,cloudless sulphur,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Hypaurotis_crysalus ,4,50,NA,5,NA,colorado hairstreak,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Hesperia_comma  ,2,50,NA,5,NA,common branded skipper,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Pholisora_catullus  ,18,50,NA,5,NA,common sootywing,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Celotes_nessus  ,2,50,NA,5,NA,common streaky skipper,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Nathalis_iole  ,28,50,NA,5,NA,dainty sulphur,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Pyrgus_philetas  ,4,50,NA,5,NA,desert checkered skipper,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Achalarus_casica  ,1,50,NA,5,NA,desert cloudywing,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Thorybes_drusius ,7,50,NA,5,NA,drusius cloudywing,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Pyrrhopyge_araxes  ,61,50,NA,5,NA,dull firetip,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Texola_elada  ,28,50,NA,5,NA,elada checkerspot,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Calephelis_nemesis  ,1,50,NA,5,NA,fatal metalmark,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Hylephila_phyleus  ,2,50,NA,5,NA,fiery skipper,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Piruna_polingi  ,7,50,NA,5,NA,four spotted skipperling,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Erynnis_funeralis  ,10,50,NA,5,NA,funereal duskywing,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Papilio_cresphontes  ,2,50,NA,5,NA,giant swallowtail,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Cogia_caicus  ,24,50,NA,5,NA,gold costa skipper,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Autochton_cellus  ,17,50,NA,5,NA,golden banded skipper,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Staphylus_ceos  ,6,50,NA,5,NA,golden headed scallopwing,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Strymon_melinus  ,4,50,NA,5,NA,gray hairstreak,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Agraulis_vanillae  ,5,50,NA,5,NA,gulf fritillary,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Amblyscirtes_exoteria  ,1,50,NA,5,NA,large roadside skipper,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Ministrymon_leda  ,3,50,NA,5,NA,leda ministreak,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Piruna_cingo  ,2,50,NA,5,NA,many spotted skipperling,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Leptotes_marina  ,25,50,NA,5,NA,marine blue,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Eurema_mexicana  ,83,50,NA,5,NA,mexican yellow,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Danaus_plexippus ,16,50,NA,5,NA,monarch,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Atrytonopsis_lunus  ,2,50,NA,5,NA,moon marked skipper,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Erynnis_tristis  ,6,50,NA,5,NA,mournful duskywing,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Nymphalis_antiopa  ,6,50,NA,5,NA,mourning cloak,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Phyciodes_mylitta  ,8,50,NA,5,NA,mylitta crescent,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Cyllopsis_pyracmon  ,3,50,NA,5,NA,nabokov's satyr,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Thorybes_pylades  ,81,50,NA,5,NA,northern cloudywing,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Amblyscirtes_nysa  ,3,50,NA,5,NA,nysa roadside skipper,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Copaeodes_aurantiacus  ,16,50,NA,5,NA,orange skipperling,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Colias_eurytheme  ,22,50,NA,5,NA,orange sulphur,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Amblyscirtes_fimbriata  ,1,50,NA,5,NA,orange edged roadside skipper,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Amblyscirtes_oslari  ,1,50,NA,5,NA,oslar's roadside skipper,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Erynnis_pacuvius ,5,50,NA,5,NA,pacuvius duskywing,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Hesperia_pahaska  ,1,50,NA,5,NA,pahaska skipper,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Phyciodes_picta  ,5,50,NA,5,NA,painted crescent,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Vanessa_cardui  ,22,50,NA,5,NA,painted lady,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Paramacera_allyni  ,1,50,NA,5,NA,pine satyr,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Battus_philenor  ,89,50,NA,5,NA,pipevine swallowtail,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Danaus_gilippus ,16,50,NA,5,NA,queen,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Hemiargus_isola  ,9,50,NA,5,NA,reakirt's blue,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Vanessa_atalanta  ,6,50,NA,5,NA,red admiral,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Megisto_rubricata  ,14,50,NA,5,NA,red satyr,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Limenitis_arthemis_astyanax  ,16,50,NA,5,NA,red spotted purple,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Atalopedes_campestris  ,1,50,NA,5,NA,sachem,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Hesperopsis_alpheus  ,1,50,NA,5,NA,saltbush sootywing,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Polygonia_satyrus  ,2,50,NA,5,NA,satyr comma,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Epargyreus_clarus ,2,50,NA,5,NA,silver spotted skipper,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Callophrys_gryneus_siva  ,1,50,NA,5,NA,siva juniper hairstreak,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Amblyscirtes_nereus  ,1,50,NA,5,NA,slaty roadside skipper,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Eurema_nicippe  ,115,50,NA,5,NA,sleepy orange,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Pyrgus_scriptura  ,2,50,NA,5,NA,small checkered skipper,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Colias_cesonia  ,3,50,NA,5,NA,southern dogface,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Celastrina_ladon  ,420,50,NA,5,NA,spring azure,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Asterocampa_clyton  ,4,50,NA,5,NA,tawny emperor,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Poanes_taxiles  ,28,50,NA,5,NA,taxiles skipper,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Phyciodes_texana  ,1,50,NA,5,NA,texan crescent,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Amblyscirtes_texanae  ,3,50,NA,5,NA,texas roadside skipper,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Thessalia_theona  ,7,50,NA,5,NA,theona checkerspot,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Dymasia_dymas  ,1,50,NA,5,NA,tiny checkerspot,31.424,-110.2238
2007,8,11,RamseyCanyonAZ,Junonia_genoveva  ,4,50,NA,5,NA,tropical buckeye,31.424,-110.2238
